gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Smp_242930,1.4454087240494395,-0.3511026659861702,1.3911453938385154,-0.252383875575644,0.8007443622567583,0.9980972876233909
Smp_243200,1.8914958494821819,0.23208689449411035,1.375270311662584,0.16875729267618464,0.8659875519379134,0.9980972876233909
Smp_243870,5.385297137813752,0.9807716984178845,0.8187632860741546,1.1978696591545226,0.23096776322888793,0.9980972876233909
Smp_244010,1.9204294961905894,-1.0725043739389994,1.28193533645988,-0.8366290743656125,0.40280109763022304,0.9980972876233909
Smp_244130,0.9938894769899609,-1.030801071077958,1.6667921385960405,-0.6184340849760753,0.5362892353549049,0.9980972876233909
Smp_244250,2.7321083148283543,-0.41815853274994497,1.0634625932718973,-0.39320474024706353,0.6941682689065898,0.9980972876233909
Smp_244490,1.1497730702855453,-0.4636339041849455,1.5897437319522032,-0.2916406555763574,0.7705613873848158,0.9980972876233909
Smp_244560,1.7141343903562825,-1.2548447667945721,1.3441770329061398,-0.9335412940969321,0.35054055999825573,0.9980972876233909
Smp_244920,4.4173150507455,-0.6647608824964605,0.8099570675987141,-0.8207359489649028,0.41179668935098784,0.9980972876233909
Smp_244960,1.9934188754847073,-1.6033225472383825,1.3034909147201295,-1.230022034777764,0.21868885358154336,0.9980972876233909
Smp_245030,0.9797670539774879,-0.8591763678172399,1.621407743946379,-0.5298953153671712,0.5961845143694171,0.9980972876233909
Smp_245240,1.4888873167646097,0.5431953417145912,1.3569732683358586,0.4002992206182113,0.6889361419329423,0.9980972876233909
Smp_245320,1.5652660814453279,0.968085838847276,1.4069554457706588,0.6880714252589624,0.4914078038102787,0.9980972876233909
Smp_245370,4.45832895924793,0.16832792779597425,0.8005555534873515,0.21026389369570936,0.8334617140018591,0.9980972876233909
Smp_245470,3.900164138239312,-0.20828436629935193,0.9329951290133912,-0.2232427156609115,0.8233466084038478,0.9980972876233909
Smp_245490,1.144957113393582,1.2195049836055583,1.4813628245247377,0.82323179940526,0.41037618874708737,0.9980972876233909
Smp_245840,8.814565389573602,0.566699907178922,0.7844823537691149,0.722387067671009,0.47005653564519684,0.9980972876233909
Smp_245890,1.073003439638733,-0.7713289355603377,1.5415720848277719,-0.5003521685114792,0.6168271266437166,0.9980972876233909
Smp_246360,1.4491458549724323,-3.8239383760822716,1.506483571088865,-2.538320662414116,0.011138587412923841,0.9980972876233909
Smp_246440,0.9887257301771095,0.8834346593577291,1.6723754592789062,0.528251389038349,0.5973248660923889,0.9980972876233909
Smp_247020,9.34996921802855,0.6871857012509727,0.639508939584541,1.07455214261337,0.28257528797755266,0.9980972876233909
Smp_247170,3.772583459541377,0.4178589931817931,0.9133812660285545,0.457485837210865,0.6473218797638216,0.9980972876233909
Smp_247310,0.8952817608061605,0.21622690340620512,1.6983197217308297,0.12731813723851662,0.8986886056844743,0.9980972876233909
Smp_247470,2.132131018672359,1.2922697826837999,1.123070159228173,1.150658106321611,0.24987291791797564,0.9980972876233909
Smp_247640,1.6179756318978378,0.45306336301139905,1.2568961671638783,0.36046204519321057,0.7185016351157631,0.9980972876233909
Smp_247650,3.060221646563471,1.5498892924492378,0.9903353739121623,1.5650145731204639,0.11757949230832576,0.9980972876233909
Smp_248100,1.0966741019979578,-1.070127642651292,1.5929141410005259,-0.67180497373143655,0.5017078619537274,0.9980972876233909
Smp_266790,1.0296339876973635,-0.12410864581065094,1.6035912523800904,-0.07739418983886684,0.9383099627577121,0.9980972876233909
Smp_266800,3.0817893983813662,1.3782616086021837,0.9669147567681671,1.425422043623483,0.15403523976423292,0.9980972876233909
Smp_266850,0.9425668211196103,2.1710789974084257,1.7031697523619942,1.274728484578548,0.20240536110292734,0.9980972876233909
Smp_267090,0.9690993967789916,-0.06247464210588755,1.6471948731926385,-0.037927899802649025,0.9697451682225563,0.9980972876233909
Smp_267100,2.4777778214945174,-0.9450522701601504,1.1311304814705823,-0.8354935930393179,0.4034398528225546,0.9980972876233909
Smp_267280,3.3554897403629713,0.5327001723114949,0.9045715442221887,0.5888977778640453,0.5559298485033479,0.9980972876233909
Smp_300220,0.9895463686935091,0.13051682925495242,1.6761049286947924,0.07786912801252115,0.9379321570980189,0.9980972876233909
Smp_300570,1.4830451429034672,0.22702597239581349,1.2714831489992555,0.17855208901077338,0.8582894172356799,0.9980972876233909
Smp_300810,4.650466663672265,0.40264811720376453,0.9634125983945695,0.41793943516488913,0.6759913990251918,0.9980972876233909
Smp_301050,1.605361163138063,-1.3643369951745687,1.579609039275449,-0.8637181487644415,0.38774274131009234,0.9980972876233909
Smp_301340,2.3606340998631303,0.8222375205926074,1.047865319174246,0.7846786276318019,0.4326420167159546,0.9980972876233909
Smp_301610,31.761676059371947,0.9740330687032542,0.4214535271868746,2.311128050593733,0.02082578301913178,0.9980972876233909
Smp_301620,4.089349936806921,0.06493694640162831,0.8464384620245248,0.07671785878717173,0.9388479971533759,0.9980972876233909
Smp_302170,2.6764990590502666,0.7891416973237524,0.9456673492422624,0.834481277117234,0.40400983358100817,0.9980972876233909
Smp_302180,2.6764990590502666,0.7891416973237524,0.9456673492422624,0.834481277117234,0.40400983358100817,0.9980972876233909
Smp_302270,29.968083014491842,0.4208997701439346,0.5856671432329938,0.7186672071451506,0.4723459930921918,0.9980972876233909
Smp_302280,25.677929199801135,0.3004247847216285,0.5416219899930942,0.5546761214873476,0.5791162118171593,0.9980972876233909
Smp_302290,21.857216908938202,0.3598387644490598,0.5447782335381234,0.6605233878601326,0.508918014923238,0.9980972876233909
Smp_302320,4.122582792542667,0.5399486022879346,0.8265584589488154,0.6532491397821033,0.5135956752880741,0.9980972876233909
Smp_302350,8.951047433009304,0.5740991524425477,0.6332431164980145,0.9066014891996822,0.3646175739661288,0.9980972876233909
Smp_302460,1.3249047567821002,1.0162840071886992,1.3442960208205197,0.7559971847334552,0.44965088362771494,0.9980972876233909
Smp_302470,0.8353916710192734,2.841396207219184,1.7763257381023068,1.5995918689185458,0.10968915344537138,0.9980972876233909
Smp_302860,6.133871911307983,0.14758019131364092,0.7052976677923916,0.20924525636894917,0.8342567848072625,0.9980972876233909
Smp_302920,1.0258709724612807,0.2776448568854127,1.5442384814560988,0.1797940280724094,0.8573142721270556,0.9980972876233909
Smp_303400,1.3282841478974114,0.9061670108415781,1.3012182961309466,0.6963989159512918,0.48617904175073196,0.9980972876233909
Smp_303410,1.0860046138422599,0.9060319990038243,1.4139891506632443,0.6407630486972562,0.5216766438696678,0.9980972876233909
Smp_303550,2.022525419629928,0.6406543838125041,1.0669211911407301,0.6004702026093695,0.5481929135556387,0.9980972876233909
Smp_303690,9.456174486950555,0.25293961984013497,0.6166634375573787,0.41017450433259983,0.6816779421461094,0.9980972876233909
Smp_304130,7.270294626909634,-0.7719653954713344,0.6495405525735863,-1.188479137157304,0.23464469451337316,0.9980972876233909
Smp_304140,1.3421615083169518,-0.84003765220457,1.4189804464016542,-0.592000865364138,0.5538500089167004,0.9980972876233909
Smp_304710,4.128168140098981,-0.5679339597197235,0.8532966714701765,-0.6655762042774748,0.5056820203265563,0.9980972876233909
Smp_304800,1.068388102393915,-3.3521338126730753,1.6220863938772432,-2.0665568895257986,0.03877592658250296,0.9980972876233909
Smp_305120,0.9768301534800634,-1.732680405389116,1.7064728754513454,-1.0153577184347797,0.3099353402110036,0.9980972876233909
Smp_305730,2.2292363385198333,-0.301637111737008,1.0948513315021335,-0.2755050873648412,0.7829282178472354,0.9980972876233909
Smp_305800,2.7951921433916276,-0.0969088607673761,1.0227583134329423,-0.09475245470466663,0.9245114525333491,0.9980972876233909
Smp_306290,1.9788783962024388,1.0861369755936316,1.1020530463750797,0.9855577997503842,0.3243501549831489,0.9980972876233909
Smp_306300,1.5555826254934497,1.5870145853546898,1.390690935405704,1.1411698638070957,0.2537992426018154,0.9980972876233909
Smp_306600,15.83388065323602,0.6892880836892136,0.5169927905683297,1.333264401871987,0.18244505139906417,0.9980972876233909
Smp_306710,1.3707873526150969,0.8975917337174961,1.4592676632886943,0.6150973918620446,0.5384904043987404,0.9980972876233909
Smp_306990,4.211560130390006,0.3652779799906672,0.8058743339202318,0.45326915700832293,0.6503549393191226,0.9980972876233909
Smp_307000,3.9899397431162535,0.22559678964349375,1.0046646854404864,0.2245493376176379,0.8223298810299788,0.9980972876233909
Smp_307020,4.581217078475362,-1.5928440915243933,0.8577153919537843,-1.8570776582381996,0.06330010630082566,0.9980972876233909
Smp_307090,2.3997869216726038,0.5472109153419648,1.0769575201376445,0.5081081705729921,0.6113774855650529,0.9980972876233909
Smp_307220,8.074492169156937,-1.1192798369597212,0.6434448526550036,-1.7395116805135846,0.08194479945650186,0.9980972876233909
Smp_307270,2.5816317990961553,0.7940590028979618,1.021779100998938,0.7771337289260011,0.4370798761867616,0.9980972876233909
Smp_307600,3.8462329839705234,0.718344765197195,0.9316200068926073,0.7710705651258114,0.4406651064784268,0.9980972876233909
Smp_308145,1.0702321648383097,1.6181670554403549,1.673593364797658,0.9668818540255122,0.33360309888012424,0.9980972876233909
