"","Int-01","Int-02","Int-03","Int-04","Liv-01","Liv-02","Liv-03","Liv-04"
"Smp_027910",2.58411291871707,1.32332214395358,2.19237669628453,1.32332214395358,1.32332214395358,2.03697971534494,1.32332214395358,2.66605639811747
"Smp_027920",2.22855452394533,1.32332214395358,2.53508239324987,2.95458419551322,3.28468657367714,2.32280028561463,3.4362340023329,2.94163939369821
"Smp_028330",2.84548596773908,1.32332214395358,2.53508239324987,1.32332214395358,2.75948036268294,2.71110580789971,1.32332214395358,2.66605639811747
"Smp_028500",2.22855452394533,1.32332214395358,2.53508239324987,2.95458419551322,2.75948036268294,2.99431447354255,1.32332214395358,2.28927573067397
"Smp_029240",2.84548596773908,1.32332214395358,2.53508239324987,1.32332214395358,1.32332214395358,2.71110580789971,1.32332214395358,3.16408874501742
"Smp_029400",1.32332214395358,1.32332214395358,2.53508239324987,2.95458419551322,1.32332214395358,2.32280028561463,1.32332214395358,2.66605639811747
"Smp_029670",4.02926853380506,4.66543051399135,2.99306309508435,4.60287721233954,3.65323019884879,3.73143645355697,2.87817862181181,3.91346369724289
"Smp_029890",1.32332214395358,1.32332214395358,2.53508239324987,2.29749697177249,1.32332214395358,2.71110580789971,1.32332214395358,2.49603713596772
"Smp_030370",2.22855452394533,2.82045453237948,1.32332214395358,2.29749697177249,4.38220290237645,3.22238683125624,1.32332214395358,2.66605639811747
"Smp_030500",3.05735342553861,1.32332214395358,3.32094489093741,3.36783386666629,1.32332214395358,3.41508780103205,1.32332214395358,3.35240757889516
"Smp_030730",3.53484642872869,3.36276872371599,4.76738267188092,4.04219634309756,4.17922954275551,3.73143645355697,1.32332214395358,4.39285235825896
"Smp_030780",2.22855452394533,1.32332214395358,1.32332214395358,1.32332214395358,3.28468657367714,2.32280028561463,1.32332214395358,2.28927573067397
"Smp_030830",2.58411291871707,1.32332214395358,1.32332214395358,2.67711666958055,1.32332214395358,2.71110580789971,1.32332214395358,3.35240757889516
"Smp_030920",2.22855452394533,3.36276872371599,2.99306309508435,2.95458419551322,3.28468657367714,2.99431447354255,1.32332214395358,1.32332214395358
"Smp_031360",2.58411291871707,1.32332214395358,1.32332214395358,2.29749697177249,1.32332214395358,2.99431447354255,1.32332214395358,2.28927573067397
"Smp_031570",2.22855452394533,1.32332214395358,2.99306309508435,2.29749697177249,1.32332214395358,2.32280028561463,3.4362340023329,2.66605639811747
"Smp_031770",2.22855452394533,2.82045453237948,2.53508239324987,2.01858193803416,1.32332214395358,1.32332214395358,1.32332214395358,2.66605639811747
