10960
Smp_104210.1	152409765	152434101	152408105	2	6	36465	4054
Smp_180350.1	152416511	152464055	152434101	1	6	36471	4055
Smp_180350.2	152439155	152464055	152464055	1	6	36477	4055
Smp_180030.1	152478568	152496681	152464055	2	6	36483	4056
Smp_103710.1	152507375	152508193	152496681	1	4	36489	4057
Smp_180040.1	152513925	152521881	152508193	2	9	36493	4058
Smp_186920.1	152532522	152532926	152521881	1	1	36502	4059
Smp_198420.1	152536535	152549475	152532926	1	6	36503	4060
Smp_244250.1	152550504	152672901	152549475	2	21	36509	4061
Smp_167810.1	152683405	152714049	152672901	1	15	36530	4062
Smp_084140.1	152724125	152739613	152714049	1	11	36545	4063
Smp_167800.1	152767496	152801490	152739613	1	7	36556	4064
Smp_244190.1	152809796	152932116	152801490	1	16	36563	4065
Smp_167780.1	152970743	152972255	152932116	2	3	36579	4066
Smp_167770.1	153009436	153034774	152972255	1	8	36582	4067
Smp_084090.1	153053989	153101394	153034774	1	7	36590	4068
Smp_084080.1	153106410	153122872	153101394	2	9	36597	4069
Smp_345750.1	153137593	153138122	153122872	2	2	36606	4070
Smp_084060.1	153143556	153148031	153138122	1	1	36608	4071
Smp_244200.1	153152121	153199202	153148031	2	7	36609	4072
Smp_244210.1	153206121	153254277	153199202	2	20	36616	4073
Smp_084010.1	153269300	153285663	153254277	2	3	36636	4074
Smp_306450.1	153399981	153456126	153285663	2	14	36639	4075
Smp_055900.1	153485967	153486693	153456126	2	4	36653	4076
Smp_055890.1	153497937	153499221	153486693	1	4	36657	4077
Smp_055880.1	153503908	153520183	153499221	2	6	36661	4078
Smp_055880.2	153503960	153520111	153520183	2	7	36667	4078
Smp_055870.1	153532725	153549508	153520183	1	5	36674	4079
Smp_055870.2	153532725	153610015	153549508	1	6	36679	4079
Smp_323910.1	153622618	153628136	153610015	2	2	36685	4080
Smp_323920.1	153649567	153705562	153628136	2	7	36687	4081
Smp_244090.1	153730568	153808232	153705562	1	6	36694	4082
Smp_055800.1	153819587	153827802	153808232	1	11	36700	4083
Smp_151930.1	153832998	153847103	153827802	1	2	36711	4084
Smp_151920.1	153847788	153895351	153847103	2	17	36713	4085
Smp_142300.1	153913908	153933979	153895351	1	12	36730	4086
Smp_194920.1	153945831	153969034	153933979	2	11	36742	4087
Smp_194930.1	153969326	153981104	153969034	2	5	36753	4088
Smp_142320.1	153992168	154041190	153981104	1	11	36758	4089
Smp_340720.1	154048538	154057473	154041190	1	4	36769	4090
Smp_212910.1	154060059	154071603	154057473	2	6	36773	4091
Smp_037400.1	154072955	154088145	154071603	2	8	36779	4092
Smp_037400.2	154072975	154088121	154088145	2	8	36787	4092
Smp_085380.1	154140944	154165294	154088145	2	7	36795	4093
Smp_146440.1	154178621	154196518	154165294	1	4	36802	4094
Smp_146430.1	154204509	154228615	154196518	2	6	36806	4095
Smp_146430.2	154204509	154236527	154228615	2	6	36812	4095
Smp_335170.1	154236613	154247075	154236527	2	2	36818	4096
Smp_044970.1	154278269	154305210	154247075	1	15	36820	4097
Smp_146420.1	154314689	154344750	154305210	1	12	36835	4098
Smp_044950.1	154349302	154361901	154344750	2	4	36847	4099
Smp_153110.1	154394788	154428173	154361901	1	4	36851	4100
Smp_130620.1	154433642	154446996	154428173	2	2	36855	4101
Smp_130610.1	154459300	154463019	154446996	2	3	36857	4102
Smp_015440.1	154463060	154469175	154463019	2	2	36860	4103
Smp_130600.1	154478546	154492789	154469175	2	5	36862	4104
Smp_130590.1	154530118	154542303	154492789	2	6	36867	4105
Smp_130580.1	154552852	154573437	154542303	2	9	36873	4106
Smp_015390.1	154578213	154588752	154573437	2	15	36882	4107
Smp_244080.1	154598929	154818785	154588752	2	26	36897	4108
Smp_130540.1	154886455	154910333	154818785	1	9	36923	4109
Smp_266790.1	154923184	154948989	154910333	2	10	36932	4110
Smp_130520.1	154961468	155011340	154948989	2	21	36942	4111
Smp_130520.2	154961468	155011340	155011340	2	20	36963	4111
Smp_130520.3	154961468	155011340	155011340	2	19	36983	4111
Smp_130520.4	154961468	155011340	155011340	2	23	37002	4111
Smp_342500.1	155087578	155094675	155011340	2	1	37025	4112
Smp_130500.1	155113598	155116902	155094675	2	1	37026	4113
Smp_130490.1	155119872	155121785	155116902	2	3	37027	4114
Smp_323960.1	155135799	155142684	155121785	1	4	37030	4115
Smp_130480.1	155151689	155184572	155142684	1	15	37034	4116
Smp_130470.1	155193099	155242957	155184572	1	27	37049	4117
Smp_130470.2	155193099	155242957	155242957	1	26	37076	4117
Smp_130460.1	155254048	155276701	155242957	1	16	37102	4118
Smp_130450.1	155282236	155288413	155276701	2	4	37118	4119
Smp_130440.1	155318609	155433061	155288413	1	16	37122	4120
Smp_015220.1	155433087	155442313	155433061	2	4	37138	4121
Smp_015220.2	155433087	155442313	155442313	2	5	37142	4121
Smp_205840.1	155454237	155458602	155442313	1	4	37147	4122
Smp_130430.1	155462127	155475561	155458602	1	3	37151	4123
Smp_350490.1	155478678	155479493	155475561	2	1	37154	4124
Smp_306610.1	155485587	155509440	155479493	2	9	37155	4125
Smp_130410.1	155513658	155530903	155509440	2	10	37164	4126
Smp_015160.1	155538734	155539006	155530903	1	1	37174	4127
Smp_198850.1	155563979	155572763	155539006	1	3	37175	4128
Smp_333240.1	155576673	155593209	155572763	2	6	37178	4129
Smp_266810.1	155650630	155661373	155593209	2	4	37184	4130
Smp_266800.1	155667794	155710094	155661373	2	18	37188	4131
Smp_306630.1	155758834	155796110	155710094	1	7	37206	4132
Smp_311350.1	155816075	155855205	155796110	1	17	37213	4133
Smp_242930.1	155869035	155880356	155855205	1	3	37230	4134
Smp_030500.1	155922886	155930431	155880356	2	5	37233	4135
Smp_138640.1	155941625	155964425	155930431	1	6	37238	4136
Smp_315810.2	155967171	156055226	155964425	2	41	37244	4137
Smp_315810.1	155967171	156161663	156055226	2	66	37285	4137
Smp_168660.1	156182031	156208685	156161663	1	15	37351	4138
Smp_168670.1	156237322	156311380	156208685	1	15	37366	4139
Smp_085640.1	156313930	156332902	156311380	2	9	37381	4140
Smp_323980.1	156360924	156363169	156332902	2	1	37390	4141
Smp_162860.1	156393238	156426576	156363169	2	18	37391	4142
Smp_341220.1	156435793	156447578	156426576	1	3	37409	4143
Smp_075440.1	156448503	156484557	156447578	2	15	37412	4144
Smp_075440.2	156448503	156484557	156484557	2	15	37427	4144
Smp_075430.1	156500713	156502657	156484557	1	1	37442	4145
Smp_204390.1	156510534	156512069	156502657	2	1	37443	4146
Smp_075420.1	156532736	156534594	156512069	2	1	37444	4147
Smp_075400.1	156571878	156573689	156534594	2	1	37445	4148
Smp_341210.1	156600893	156603313	156573689	1	1	37446	4149
Smp_162840.1	156627013	156628960	156603313	2	1	37447	4150
Smp_075380.1	156635782	156637286	156628960	2	1	37448	4151
Smp_075370.1	156645256	156647071	156637286	2	1	37449	4152
Smp_075360.1	156655175	156656760	156647071	1	1	37450	4153
Smp_345360.1	156676255	156679571	156656760	2	1	37451	4154
Smp_075350.1	156695603	156697477	156679571	1	1	37452	4155
Smp_075330.1	156743605	156745333	156697477	1	1	37453	4156
Smp_162810.1	156789564	156819431	156745333	2	8	37454	4157
Smp_333260.1	156854505	156921759	156819431	1	32	37462	4158
Smp_341200.2	156921790	156930354	156921759	2	6	37494	4159
Smp_341200.1	156921790	156930368	156930354	2	7	37500	4159
Smp_075280.1	156946655	156954959	156930368	1	5	37507	4160
Smp_075280.2	156946655	156954959	156954959	1	4	37512	4160
Smp_162790.1	156968650	157000271	156954959	2	14	37516	4161
Smp_244020.1	157008914	157052163	157000271	1	12	37530	4162
Smp_341190.1	157057536	157071251	157052163	2	3	37542	4163
Smp_075220.1	157088448	157117336	157071251	2	10	37545	4164
Smp_075210.1	157123860	157130387	157117336	1	6	37555	4165
Smp_162770.1	157156701	157171159	157130387	1	6	37561	4166
Smp_162770.2	157156701	157171159	157171159	1	6	37567	4166
Smp_162760.1	157217513	157244371	157171159	2	5	37573	4167
Smp_096320.1	157313146	157329155	157244371	2	8	37578	4168
Smp_096310.1	157336400	157374404	157329155	1	13	37586	4169
Smp_096290.1	157387270	157390276	157374404	2	4	37599	4170
Smp_174990.1	157395379	157408159	157390276	1	11	37603	4171
Smp_346330.1	157409500	157413400	157408159	1	2	37614	4172
Smp_096270.1	157416030	157453823	157413400	1	22	37616	4173
Smp_204260.1	157471890	157487746	157453823	1	2	37638	4174
Smp_331820.1	157491022	157498591	157487746	2	3	37640	4175
Smp_331820.2	157494115	157498591	157498591	2	4	37643	4175
Smp_096240.1	157521348	157535313	157498591	1	5	37647	4176
Smp_129820.1	157625862	157682320	157535313	1	29	37652	4177
Smp_129810.1	157777671	157822548	157682320	1	2	37681	4178
Smp_210530.1	157840689	157862192	157822548	2	14	37683	4179
Smp_210520.2	157864081	157874852	157862192	2	10	37697	4180
Smp_210520.1	157864081	157874928	157874852	2	10	37707	4180
Smp_244040.1	157890433	157913404	157874928	2	6	37717	4181
Smp_244030.1	157922246	157956237	157913404	2	12	37723	4182
Smp_129770.1	157956361	157989693	157956237	1	10	37735	4183
Smp_129770.2	157956361	157989693	157989693	1	10	37745	4183
Smp_014080.1	157996281	158020428	157989693	1	3	37755	4184
Smp_129760.1	158036478	158039249	158020428	1	2	37758	4185
Smp_014050.1	158045657	158058909	158039249	2	5	37760	4186
Smp_129750.1	158082852	158088117	158058909	1	4	37765	4187
Smp_342450.1	158097201	158126681	158088117	1	16	37769	4188
Smp_198520.1	158128022	158150797	158126681	2	4	37785	4189
Smp_161160.1	158157131	158175082	158150797	1	4	37789	4190
Smp_071770.1	158181059	158211134	158175082	2	9	37793	4191
Smp_345260.1	158230732	158242132	158211134	1	3	37802	4192
Smp_161140.1	158247041	158293358	158242132	1	14	37805	4193
Smp_161130.1	158294546	158307153	158293358	2	7	37819	4194
Smp_161120.1	158315787	158358487	158307153	1	11	37826	4195
Smp_161120.2	158315787	158358487	158358487	1	10	37837	4195
Smp_161110.1	158450360	158518663	158358487	2	25	37847	4196
Smp_161110.2	158450360	158518663	158518663	2	26	37872	4196
Smp_161110.3	158450360	158518663	158518663	2	26	37898	4196
Smp_161110.4	158450360	158518663	158518663	2	26	37924	4196
Smp_161110.5	158450360	158518663	158518663	2	25	37950	4196
Smp_161110.6	158450360	158518663	158518663	2	27	37975	4196
Smp_204250.1	158603594	158604107	158518663	1	1	38002	4197
Smp_161080.1	158654594	158703928	158604107	2	10	38003	4198
Smp_161080.2	158654594	158703928	158703928	2	10	38013	4198
Smp_071640.1	158733993	158737730	158703928	2	5	38023	4199
Smp_071630.1	158767364	158783272	158737730	2	5	38028	4200
Smp_306710.1	158783366	158787132	158783272	1	5	38033	4201
Smp_347590.1	158787436	158791943	158787132	2	4	38038	4202
Smp_071590.1	158793076	158795330	158791943	1	3	38042	4203
Smp_306720.1	158795628	158796712	158795330	2	4	38045	4204
Smp_071610.1	158800456	158815081	158796712	1	11	38049	4205
Smp_244070.1	158820872	158861992	158815081	2	13	38060	4206
Smp_095580.1	158888212	158913112	158861992	2	5	38073	4207
Smp_341610.1	158910207	158913112	158913112	2	1	38078	4208
Smp_324060.1	158922307	158922789	158913112	2	1	38079	4209
Smp_193750.1	158933294	158941412	158922789	2	3	38080	4210
Smp_193750.2	158933294	158941412	158941412	2	2	38083	4210
Smp_193750.3	158933294	158941412	158941412	2	3	38085	4210
Smp_335750.1	158964016	158975880	158941412	1	1	38088	4211
Smp_088250.1	158994627	159005572	158975880	2	10	38089	4212
Smp_088240.1	159015616	159019557	159005572	1	6	38099	4213
Smp_306730.1	159038152	159051482	159019557	2	7	38105	4214
Smp_306740.1	159067496	159073228	159051482	2	6	38112	4215
Smp_306750.1	159086881	159094892	159073228	2	5	38118	4216
Smp_324070.1	159102822	159104260	159094892	1	4	38123	4217
Smp_324080.1	159108291	159116272	159104260	2	6	38127	4218
Smp_170170.1	159137886	159171930	159116272	1	12	38133	4219
Smp_170160.1	159177931	159189499	159171930	1	6	38145	4220
Smp_170150.1	159198782	159238099	159189499	2	3	38151	4221
Smp_333300.1	159255202	159332217	159238099	2	4	38154	4222
Smp_333310.1	159394121	159500128	159332217	1	16	38158	4223
Smp_112930.1	159410593	159411076	159500128	2	1	38174	4224
Smp_062680.1	159502419	159547451	159500128	2	13	38175	4225
Smp_244010.1	159555824	159689698	159547451	1	23	38188	4226
Smp_340960.1	159689703	159699530	159689698	2	13	38211	4227
Smp_155970.1	159721964	159738381	159699530	1	2	38224	4228
Smp_244000.1	159806954	159869328	159738381	1	5	38226	4229
Smp_306800.1	159909932	160013484	159869328	2	19	38231	4230
Smp_306810.1	160071895	160133604	160013484	2	28	38250	4231
Smp_004910.1	160144184	160151364	160133604	1	4	38278	4232
Smp_342070.1	160176385	160215168	160151364	2	18	38282	4233
Smp_347050.1	160223758	160257247	160215168	1	13	38300	4234
Smp_124770.1	160262388	160282932	160257247	1	10	38313	4235
Smp_124770.2	160262388	160282932	160282932	1	9	38323	4235
Smp_124760.1	160293627	160326367	160282932	1	14	38332	4236
Smp_124750.1	160332438	160339579	160326367	1	5	38346	4237
Smp_124740.1	160380299	160401726	160339579	1	5	38351	4238
Smp_344350.1	160449422	160470323	160401726	2	18	38356	4239
Smp_347530.1	160476899	160510654	160470323	1	6	38374	4240
Smp_347530.2	160476899	160510654	160510654	1	5	38380	4240
Smp_324090.1	160525199	160525715	160510654	1	1	38385	4241
Smp_151190.1	160539739	160553155	160525715	1	6	38386	4242
Smp_151180.1	160566921	160572133	160553155	2	6	38392	4243
Smp_054240.1	160592130	160592871	160572133	1	4	38398	4244
Smp_054230.1	160610952	160619645	160592871	2	3	38402	4245
Smp_054220.1	160621501	160625418	160619645	2	3	38405	4246
Smp_054200.1	160664299	160673805	160625418	1	5	38408	4247
Smp_344360.1	160681589	160683701	160673805	1	1	38413	4248
Smp_306840.1	160691878	160693450	160683701	2	1	38414	4249
Smp_306850.1	160697811	160699135	160693450	2	1	38415	4250
Smp_337260.2	160703689	160730151	160699135	1	7	38416	4251
Smp_337260.1	160703689	160752233	160730151	1	7	38423	4251
Smp_333010.1	160759564	160765526	160752233	1	4	38430	4252
Smp_195080.1	160804483	160805245	160765526	2	4	38434	4253
Smp_350400.1	160830003	160832095	160805245	1	1	38438	4254
Smp_151140.1	160838456	160924934	160832095	2	17	38439	4255
Smp_054120.1	160939578	160949262	160924934	1	6	38456	4256
Smp_054120.2	160939578	160949262	160949262	1	4	38462	4256
Smp_335760.2	160951637	160957404	160949262	2	5	38466	4257
Smp_335760.1	160954288	160957438	160957404	2	4	38471	4257
Smp_179740.1	160966778	161019588	160957438	1	13	38475	4258
Smp_054070.1	161029128	161042536	161019588	1	3	38488	4259
Smp_151100.1	161048362	161149699	161042536	2	17	38491	4260
Smp_178490.1	161203081	161217108	161149699	2	12	38508	4261
Smp_333320.1	161224632	161252964	161217108	2	18	38520	4262
Smp_345400.1	161260907	161276906	161252964	1	8	38538	4263
Smp_204020.1	161358791	161360763	161276906	2	1	38546	4264
Smp_076150.1	161404799	161441655	161360763	2	16	38547	4265
Smp_163180.1	161448657	161475559	161441655	1	14	38563	4266
Smp_163170.1	161495608	161507963	161475559	2	2	38577	4267
Smp_163160.1	161537207	161621471	161507963	1	14	38579	4268
Smp_242610.1	161639882	161639977	161621471	1	1	38593	4269
Smp_163140.1	161652627	161664681	161639977	1	2	38594	4270
Smp_243920.1	161689847	161698352	161664681	2	7	38596	4271
Smp_243910.1	161701677	161726196	161698352	2	14	38603	4272
Smp_076050.1	161736096	161756330	161726196	1	9	38617	4273
Smp_076040.1	161759526	161766514	161756330	2	5	38626	4274
Smp_076030.1	161778186	161789890	161766514	1	3	38631	4275
Smp_163110.1	161806278	161832902	161789890	2	17	38634	4276
Smp_076010.1	161842846	161864035	161832902	1	2	38651	4277
Smp_333330.1	161876646	161940592	161864035	1	10	38653	4278
Smp_157940.1	161945856	161950804	161940592	1	5	38663	4279
Smp_066200.1	161954323	161971142	161950804	2	4	38668	4280
Smp_157930.1	161978296	161989362	161971142	1	8	38672	4281
Smp_324110.1	161996896	161997667	161989362	1	1	38680	4282
Smp_204010.1	162005255	162005803	161997667	2	1	38681	4283
Smp_157920.1	162008713	162056042	162005803	2	16	38682	4284
Smp_142850.1	162077913	162089942	162056042	1	9	38698	4285
Smp_038140.1	162091928	162110658	162089942	2	7	38707	4286
Smp_038140.2	162091928	162110658	162110658	2	8	38714	4286
Smp_142820.1	162126554	162139510	162110658	1	5	38722	4287
Smp_335180.1	162147504	162151975	162139510	2	3	38727	4288
Smp_039590.1	162162261	162166669	162151975	1	2	38730	4289
Smp_039600.1	162172868	162174416	162166669	2	1	38732	4290
Smp_143730.1	162196264	162226967	162174416	1	18	38733	4291
Smp_340740.1	162234498	162251171	162226967	1	5	38751	4292
Smp_143740.1	162262234	162267664	162251171	1	5	38756	4293
Smp_203990.1	162275449	162277426	162267664	2	1	38761	4294
Smp_039640.1	162284938	162303320	162277426	2	12	38762	4295
Smp_039650.1	162314822	162335850	162303320	2	9	38774	4296
Smp_143750.1	162342064	162395345	162335850	1	17	38783	4297
Smp_039670.1	162418604	162431263	162395345	1	6	38800	4298
Smp_039670.2	162418604	162436127	162431263	1	7	38806	4298
Smp_143760.1	162426483	162468101	162436127	2	19	38813	4299
Smp_143770.1	162473056	162480726	162468101	1	5	38832	4300
Smp_143780.1	162483005	162486456	162480726	2	5	38837	4301
Smp_143790.1	162496105	162496513	162486456	1	2	38842	4302
Smp_244150.1	162518934	162565645	162496513	1	13	38844	4303
Smp_244160.1	162574888	162589632	162565645	1	5	38857	4304
Smp_143810.1	162605204	162627212	162589632	1	4	38862	4305
Smp_324120.1	162657244	162660968	162627212	1	1	38866	4306
Smp_343660.1	162661794	162683299	162660968	1	3	38867	4307
Smp_143830.1	162717757	162755550	162683299	2	8	38870	4308
Smp_039740.1	162762095	162773115	162755550	2	5	38878	4309
Smp_039750.2	162790765	162830810	162773115	2	13	38883	4310
Smp_039750.3	162790765	162830810	162830810	2	15	38896	4310
Smp_039750.1	162792923	162830810	162830810	2	14	38911	4310
Smp_143840.1	162835654	162856993	162830810	1	14	38925	4311
Smp_143860.1	162857611	162888200	162856993	2	4	38939	4312
Smp_143860.2	162880655	162888200	162888200	2	2	38943	4312
Smp_143870.1	163039658	163040127	162888200	1	1	38945	4313
Smp_039810.1	163103165	163161765	163040127	1	5	38946	4314
Smp_039820.1	163166142	163187411	163161765	2	10	38951	4315
Smp_324130.1	163196818	163197201	163187411	2	1	38961	4316
Smp_306920.1	163206905	163208542	163197201	1	1	38962	4317
Smp_306930.1	163219655	163220901	163208542	2	1	38963	4318
Smp_039870.1	163249788	163302180	163220901	2	10	38964	4319
Smp_143900.1	163320650	163322077	163302180	1	1	38974	4320
Smp_324150.1	163336906	163356931	163322077	2	12	38975	4321
Smp_324160.1	163357526	163358721	163356931	2	2	38987	4322
Smp_335190.1	163365385	163367173	163358721	1	1	38989	4323
Smp_032280.1	163463639	163480132	163367173	2	3	38990	4324
Smp_139650.1	163555128	163568118	163480132	1	5	38993	4325
Smp_203970.1	163570119	163589264	163568118	2	8	38998	4326
Smp_032310.1	163605338	163622802	163589264	1	5	39006	4327
Smp_032320.2	163625037	163626624	163622802	2	5	39011	4328
Smp_139680.1	163632730	163637784	163626624	2	3	39016	4329
Smp_120070.1	163644715	163652510	163637784	2	3	39019	4330
Smp_203950.1	163657564	163668772	163652510	2	3	39022	4331
Smp_309700.1	163684288	163690963	163668772	1	3	39025	4332
Smp_032370.1	163698101	163701474	163690963	2	3	39028	4333
Smp_306960.1	163715683	163734201	163701474	1	6	39031	4334
Smp_306970.1	163739617	163745259	163734201	2	3	39037	4335
Smp_243930.1	163748411	163784484	163745259	2	15	39040	4336
Smp_139720.1	163796128	163806722	163784484	1	5	39055	4337
Smp_243950.1	163812640	163848874	163806722	2	12	39060	4338
Smp_032420.1	163863636	163869831	163848874	1	7	39072	4339
Smp_243960.1	163871358	163959737	163869831	2	18	39079	4340
Smp_139760.1	163975797	164022142	163959737	2	11	39097	4341
Smp_243970.1	164040896	164060813	164022142	1	7	39108	4342
Smp_032480.1	164132726	164159550	164060813	1	19	39115	4343
Smp_032490.1	164160436	164200523	164159550	2	9	39134	4344
Smp_032500.1	164205277	164224601	164200523	1	13	39143	4345
Smp_032510.1	164249109	164272083	164224601	2	16	39156	4346
Smp_032520.1	164287159	164294364	164272083	1	6	39172	4347
Smp_161880.1	164346680	164347809	164294364	1	2	39178	4348
Smp_243900.1	164385780	164485975	164347809	2	4	39180	4349
Smp_306980.1	164520601	164620690	164485975	2	3	39184	4350
Smp_335200.1	164623816	164714255	164620690	2	3	39187	4351
Smp_073390.1	164793686	164806571	164714255	2	6	39190	4352
Smp_073400.1	164814860	164833835	164806571	2	4	39196	4353
Smp_073410.1	164843470	164848617	164833835	1	7	39200	4354
Smp_306990.1	164852273	164862038	164848617	2	1	39207	4355
Smp_307000.1	164862113	164901528	164862038	2	14	39208	4356
Smp_307010.1	164924287	164925888	164901528	2	2	39222	4357
Smp_307020.1	164948139	164950023	164925888	2	2	39224	4358
Smp_073470.1	164960943	164996940	164950023	2	8	39226	4359
Smp_155060.1	165015502	165016918	164996940	1	4	39234	4360
Smp_061310.1	165041872	165058196	165016918	1	4	39238	4361
Smp_061300.1	165063259	165083220	165058196	1	8	39242	4362
Smp_155050.1	165085195	165211258	165083220	2	23	39250	4363
Smp_155040.1	165222662	165286316	165211258	1	18	39273	4364
Smp_061250.2	165287659	165304658	165286316	2	7	39291	4365
Smp_061250.1	165294180	165304658	165304658	2	6	39298	4365
Smp_155030.1	165308595	165364839	165304658	1	21	39304	4366
Smp_061230.1	165368144	165380257	165364839	2	6	39325	4367
Smp_061210.1	165385655	165398216	165380257	1	10	39331	4368
Smp_061200.1	165405842	165406421	165398216	2	2	39341	4369
Smp_155020.1	165422375	165455932	165406421	1	13	39343	4370
Smp_349870.1	165455579	165460120	165455932	2	5	39356	4371
Smp_335770.1	165465565	165481307	165460120	1	6	39361	4372
Smp_155000.1	165554445	165584771	165481307	2	11	39367	4373
Smp_266840.1	165585157	165673455	165584771	1	7	39378	4374
Smp_044680.1	165833576	165840298	165673455	2	2	39385	4375
Smp_343930.1	165843631	165862836	165840298	2	2	39387	4376
Smp_343930.2	165843631	165862836	165862836	2	2	39389	4376
Smp_146250.1	165879710	165895023	165862836	1	5	39391	4377
Smp_146240.1	165916620	165951876	165895023	1	8	39396	4378
Smp_175020.1	166058461	166103502	165951876	2	4	39404	4379
Smp_266830.1	166123010	166150938	166103502	1	14	39408	4380
Smp_266830.2	166123010	166150938	166150938	1	13	39422	4380
Smp_096360.1	166156875	166179356	166150938	2	8	39435	4381
Smp_266820.1	166187820	166291964	166179356	1	21	39443	4382
Smp_149500.1	166300345	166338829	166291964	2	10	39464	4383
Smp_149500.2	166300345	166338829	166338829	2	9	39474	4383
Smp_051210.1	166353530	166362332	166338829	1	6	39483	4384
Smp_149520.1	166367280	166382980	166362332	1	3	39489	4385
Smp_051220.1	166396287	166402434	166382980	2	3	39492	4386
Smp_051230.1	166412010	166425164	166402434	1	8	39495	4387
Smp_051230.2	166412010	166425164	166425164	1	8	39503	4387
Smp_149530.1	166434930	166463652	166425164	1	13	39511	4388
Smp_051260.1	166464849	166467077	166463652	2	4	39524	4389
Smp_149540.1	166482881	166485704	166467077	1	4	39528	4390
Smp_051280.1	166490574	166521096	166485704	2	13	39532	4391
Smp_344220.1	166537756	166540085	166521096	2	1	39545	4392
Smp_149560.1	166566540	166584554	166540085	1	3	39546	4393
Smp_051290.1	166586806	166597086	166584554	2	3	39549	4394
Smp_051290.2	166586806	166597086	166597086	2	2	39552	4394
Smp_051300.1	166607400	166616419	166597086	1	6	39554	4395
Smp_324190.1	166628826	166629311	166616419	1	1	39560	4396
Smp_324200.1	166653502	166708013	166629311	1	2	39561	4397
Smp_344230.1	166711042	166717674	166708013	1	1	39563	4398
Smp_051320.1	166762882	166774936	166717674	1	7	39564	4399
Smp_345430.1	166786692	166891776	166774936	1	11	39571	4400
Smp_345430.2	166786692	166891776	166891776	1	10	39582	4400
Smp_163660.1	166902606	166929854	166891776	1	15	39592	4401
Smp_077070.1	166931731	166945690	166929854	2	6	39607	4402
Smp_077090.1	166956083	166966923	166945690	1	4	39613	4403
Smp_324210.1	166989668	166991248	166966923	2	1	39617	4404
Smp_163670.1	167001972	167028871	166991248	1	5	39618	4405
Smp_245470.1	167031051	167069767	167028871	2	7	39623	4406
Smp_077120.1	167076819	167107594	167069767	2	10	39630	4407
Smp_243810.1	167149967	167163920	167107594	1	9	39640	4408
Smp_163710.1	167173004	167205244	167163920	1	14	39649	4409
Smp_163720.1	167219047	167244911	167205244	1	8	39663	4410
Smp_347220.1	167256780	167259296	167244911	1	1	39671	4411
Smp_077180.1	167285057	167295616	167259296	1	8	39672	4412
Smp_307080.1	167298183	167330130	167295616	2	13	39680	4413
Smp_307090.1	167348637	167491735	167330130	2	41	39693	4414
Smp_077230.1	167503520	167514016	167491735	1	3	39734	4415
Smp_194840.1	167524674	167537878	167514016	1	4	39737	4416
Smp_163750.1	167540353	167654568	167537878	2	40	39741	4417
Smp_163760.1	167732761	167755433	167654568	2	8	39781	4418
Smp_077280.1	167768879	167775204	167755433	1	3	39789	4419
Smp_163780.1	167775594	167803191	167775204	2	12	39792	4420
Smp_077310.1	167848582	167867775	167803191	1	4	39804	4421
Smp_163790.1	167886687	168001608	167867775	1	13	39808	4422
Smp_163810.1	168025700	168142723	168001608	2	23	39821	4423
Smp_335210.1	168152910	168162816	168142723	1	8	39844	4424
Smp_163820.1	168165408	168249723	168162816	2	9	39852	4425
Smp_163830.1	168269657	168277257	168249723	1	4	39861	4426
Smp_077390.1	168280339	168280973	168277257	2	2	39865	4427
Smp_077400.1	168281469	168283123	168280973	2	1	39867	4428
Smp_163840.1	168310081	168323597	168283123	1	5	39868	4429
Smp_163850.1	168337814	168346208	168323597	1	4	39873	4430
Smp_243820.1	168349888	168361781	168346208	2	4	39877	4431
Smp_163880.1	168378624	168405435	168361781	1	10	39881	4432
Smp_243830.1	168409141	168440700	168405435	2	11	39891	4433
Smp_345440.1	168445815	168618460	168440700	2	69	39902	4434
Smp_316610.1	168526209	168526940	168618460	2	1	39971	4435
Smp_163930.1	168639793	168677849	168618460	2	7	39972	4436
Smp_243840.1	168880570	168921202	168677849	2	2	39979	4437
Smp_131450.1	168953367	168953912	168921202	2	1	39981	4438
Smp_016990.1	169033657	169046350	168953912	1	4	39982	4439
Smp_131460.1	169049070	169085012	169046350	2	8	39986	4440
Smp_017010.1	169098976	169109573	169085012	1	16	39994	4441
Smp_017020.1	169169687	169195632	169109573	2	5	40010	4442
Smp_068500.1	169217986	169219598	169195632	2	1	40015	4443
Smp_324230.1	169230096	169232938	169219598	2	1	40016	4444
Smp_131470.1	169329391	169344146	169232938	1	8	40017	4445
Smp_131480.1	169357082	169361632	169344146	1	2	40025	4446
Smp_324240.1	169377557	169378298	169361632	2	1	40027	4447
Smp_324250.1	169396302	169403410	169378298	1	7	40028	4448
Smp_131490.1	169428741	169441269	169403410	2	7	40035	4449
Smp_342600.1	169445089	169445888	169441269	2	2	40042	4450
Smp_017070.1	169471522	169493966	169445888	1	9	40044	4451
Smp_340265.1	169495985	169499652	169493966	2	3	40053	4452
Smp_340260.1	169501539	169521528	169499652	2	10	40056	4453
Smp_316620.1	169530663	169543995	169521528	2	9	40066	4454
Smp_244100.1	169558552	169597610	169543995	1	10	40075	4455
Smp_324260.1	169599252	169599595	169597610	1	1	40085	4456
Smp_333350.1	169601472	169617358	169599595	1	8	40086	4457
Smp_342610.1	169623023	169663698	169617358	2	15	40094	4458
Smp_342610.2	169623023	169663698	169663698	2	14	40109	4458
Smp_307170.1	169696691	169699878	169663698	1	1	40123	4459
